19,1,2020,12,1,1,1,1,1,1
20,1,2020,12,1,1,1,1,1,1
21,1,2020,13,1,1,1,1,1,1
22,1,2020,13,1,1,1,1,1,1
23,1,2020,13,1,1,1,1,1,1
24,1,2020,14,1,1,1,1,1,1
25,1,2020,14,1,1,1,1,1,1
26,1,2020,15,1,1,1,1,1,1
27,1,2020,16,1,1,1,1,1,1
28,1,2020,17,1,1,1,1,1,1
29,1,2020,11,1,1,1,1,1,1
30,1,2020,12,1,1,1,1,1,1
31,1,2020,13,1,1,1,1,1,1
1,2,2020,13,4,1,1,4,4,1
1,2,2020,12,4,1,1,4,4,1
